15.55,28.65,0
14.90,27.55,0
14.45,28.35,0
14.15,28.80,0
13.75,28.05,0
13.35,28.45,0
13.00,29.15,0
13.45,27.50,0
13.60,26.50,0
12.80,27.35,0
12.40,27.85,0
12.30,28.40,0
12.20,28.65,0
13.40,25.10,0
12.95,25.95,0
12.90,26.50,0
11.85,27.00,0
11.35,28.00,0
11.15,28.70,0
11.25,27.40,0
10.75,27.70,0
10.50,28.35,0
9.65,28.45,0
10.25,27.25,0
10.75,26.55,0
11.70,26.35,0
11.60,25.90,0
11.90,25.05,0
12.60,24.05,0
11.90,24.50,0
11.10,25.20,0
10.55,25.15,0
10.05,25.95,0
9.35,26.60,0
9.30,27.25,0
9.20,27.80,0
7.50,28.25,0
8.55,27.45,0
8.50,27.05,0
8.05,27.20,0
7.85,26.80,0
7.30,27.40,0
6.80,26.85,0
7.00,26.50,0
7.55,26.30,0
8.55,26.30,0
9.00,25.85,0
8.60,25.65,0
9.40,25.55,0
8.45,25.05,0
8.85,24.60,0
9.65,24.70,0
10.55,24.35,0
11.05,23.90,0
10.55,23.55,0
9.45,23.35,0
9.20,23.90,0
8.35,23.90,0
7.35,24.75,0
7.40,25.45,0
6.60,25.75,0
6.10,26.00,0
5.80,26.95,0
5.65,25.80,0
5.30,26.10,0
6.40,25.40,0
5.40,25.25,0
5.35,24.70,0
4.80,25.05,0
4.20,25.55,0
6.40,24.80,0
6.55,24.30,0
7.40,24.25,0
5.45,24.20,0
4.30,24.00,0
4.00,24.25,0
3.35,23.30,0
4.85,23.05,0
4.30,22.75,0
5.85,23.40,0
5.90,23.55,0
7.55,23.70,0
6.85,23.25,0
7.65,23.10,0
6.95,22.55,0
6.10,22.60,0
5.50,22.60,0
4.70,22.10,0
3.80,21.85,0
4.65,21.20,0
4.15,20.35,0
5.30,20.40,0
5.60,20.75,0
5.80,21.95,0
6.40,21.95,0
6.55,21.15,0
7.45,21.95,0
7.40,21.55,0
7.75,21.20,0
7.65,20.65,0
6.95,19.80,0
6.60,20.10,0
6.05,20.20,0
5.40,19.65,0
5.35,19.05,0
5.80,18.25,0
6.30,19.10,0
7.00,18.90,0
7.15,17.90,0
7.35,18.20,0
8.20,20.05,0
8.30,19.45,0
8.30,18.50,0
8.75,18.80,0
9.05,18.20,0
9.35,17.70,0
8.90,17.65,0
8.45,17.20,0
10.05,17.20,0
10.40,16.75,0
8.60,20.90,0
8.65,21.30,0
8.65,21.90,0
8.65,22.50,0
8.95,22.80,0
9.95,22.65,0
8.95,22.20,0
9.65,21.90,0
10.55,22.30,0
10.90,22.85,0
11.35,23.45,0
12.05,23.40,0
12.30,22.75,0
11.70,22.15,0
11.15,22.05,0
10.85,21.50,0
10.85,21.05,0
9.60,21.30,0
9.85,20.70,0
9.35,20.60,0
9.25,19.65,0
9.95,19.80,0
10.70,20.35,0
11.30,20.70,0
12.35,21.60,0
13.10,21.30,0
12.85,20.75,0
12.00,20.00,0
11.00,19.85,0
10.35,19.00,0
9.90,18.65,0
10.60,18.15,0
11.40,18.30,0
11.40,19.25,0
12.35,18.80,0
12.80,19.75,0
12.15,18.10,0
11.05,17.50,0
11.95,17.25,0
12.25,17.50,0
13.05,17.40,0
13.75,18.15,0
13.50,18.65,0
13.65,19.25,0
14.00,19.90,0
15.20,18.20,0
15.50,17.15,0
13.90,17.10,0
13.75,16.60,0
12.15,16.40,0
7.80,13.70,1
8.85,13.35,1
9.00,12.70,1
9.70,12.10,1
8.05,12.90,1
7.70,13.25,1
6.80,13.20,1
6.60,13.45,1
6.20,12.55,1
5.40,12.85,1
5.70,12.25,1
5.20,11.90,1
5.15,11.35,1
5.85,11.20,1
6.10,11.75,1
7.00,12.35,1
7.05,12.45,1
7.90,12.50,1
8.55,12.10,1
7.85,11.85,1
7.10,11.95,1
6.90,11.50,1
6.85,10.90,1
6.40,10.70,1
5.90,10.30,1
6.40,10.25,1
7.05,10.05,1
7.35,10.50,1
7.65,11.10,1
8.10,11.20,1
8.80,11.40,1
8.30,10.55,1
9.00,10.90,1
9.35,10.50,1
10.15,11.00,2
10.40,10.55,2
10.90,10.00,2
11.55,10.20,2
11.75,10.85,2
10.10,8.65,2
11.05,9.10,2
11.85,9.80,2
12.85,10.65,2
12.90,11.70,2
13.60,11.10,2
14.05,11.75,2
14.50,11.80,2
14.30,12.45,2
17.00,12.90,2
15.80,12.60,2
15.85,12.00,2
16.70,12.20,2
16.25,11.70,2
15.55,11.15,2
14.80,11.35,2
14.45,10.75,2
13.75,10.45,2
12.80,10.10,2
13.15,9.80,2
12.45,9.30,2
11.80,8.95,2
11.10,8.45,2
10.35,7.70,2
10.10,6.75,2
11.30,7.95,2
12.35,8.45,2
13.10,8.95,2
13.20,9.35,2
14.10,10.05,2
11.50,7.50,2
11.35,6.90,2
11.95,6.75,2
12.40,7.10,2
12.25,7.60,2
12.95,7.60,2
13.45,7.95,2
13.35,8.25,2
13.75,9.00,2
14.30,9.30,2
14.85,9.55,2
15.10,10.25,2
15.45,10.55,2
16.35,10.85,2
16.75,11.50,2
16.25,10.20,2
15.40,10.10,2
15.45,9.70,2
15.15,9.30,2
15.25,8.65,2
15.55,8.20,2
14.25,8.70,2
14.25,8.25,2
15.05,7.80,2
14.30,7.50,2
13.55,7.45,2
14.30,6.95,2
13.95,6.70,2
13.05,6.95,2
13.05,6.20,2
11.55,6.30,2
10.80,5.85,2
10.60,5.05,2
11.35,5.55,2
12.15,5.40,2
12.40,5.80,2
12.80,5.70,2
13.65,5.90,2
13.90,5.30,2
13.10,5.10,2
12.55,4.90,2
11.50,4.75,2
11.35,4.05,2
12.40,4.35,2
11.75,3.45,2
12.65,3.70,2
13.40,4.35,2
13.90,4.95,2
12.75,3.00,2
13.55,3.15,2
13.70,3.65,2
14.10,4.10,2
14.65,5.05,2
14.35,5.75,2
14.50,6.55,2
15.15,7.10,2
13.60,2.55,2
14.45,2.40,2
14.60,3.05,2
15.00,3.40,2
15.25,3.50,2
14.70,4.10,2
14.70,4.50,2
15.25,2.70,2
15.65,2.05,2
15.95,2.80,2
16.10,3.55,2
15.90,4.00,2
15.60,4.75,2
15.55,5.05,2
15.35,5.50,2
15.15,5.95,2
15.50,6.75,2
15.70,6.35,2
16.20,5.90,2
16.35,5.35,2
16.20,4.55,2
16.55,4.20,2
16.95,4.75,2
17.05,5.10,2
17.30,4.80,2
17.30,4.15,2
17.60,4.30,2
17.05,3.70,2
17.25,3.05,2
16.65,2.80,2
16.55,2.15,2
17.20,2.05,2
18.15,1.95,2
18.05,2.45,2
18.15,3.05,2
18.60,3.45,2
18.40,3.60,2
18.85,3.20,2
19.10,2.65,2
19.45,2.65,2
19.00,2.10,2
19.90,2.05,2
20.45,2.80,2
19.80,3.25,2
19.45,3.90,2
18.65,4.20,2
18.40,4.60,2
18.65,4.75,2
18.75,5.15,2
19.10,4.55,2
17.90,5.40,2
17.65,5.70,2
17.05,6.05,2
17.40,6.50,2
16.60,6.85,2
15.70,7.15,2
15.75,7.75,2
16.60,7.95,2
20.40,3.40,2
20.70,3.45,2
21.15,2.85,2
21.75,2.65,2
22.00,3.25,2
22.20,3.50,2
21.45,3.75,2
21.10,4.05,2
20.15,4.30,2
20.80,4.70,2
20.70,5.15,2
19.75,5.05,2
19.85,5.50,2
20.40,5.65,2
20.55,5.75,2
18.70,5.75,2
19.25,5.95,2
18.40,6.00,2
18.45,6.60,2
17.65,7.05,2
16.70,7.40,2
18.65,7.30,2
18.05,7.35,2
17.85,7.75,2
17.50,8.25,2
17.15,8.60,2
17.05,9.00,2
16.40,8.70,2
16.05,8.95,2
16.05,9.60,2
16.50,9.75,2
17.25,9.60,2
17.60,9.90,2
17.80,9.30,2
18.00,8.55,2
18.80,8.10,2
18.80,8.35,2
19.40,7.60,2
19.25,6.60,2
20.05,6.95,2
19.80,7.50,2
20.05,6.35,2
21.15,5.70,2
21.65,4.85,2
22.15,4.35,2
23.05,3.35,2
23.05,3.80,2
23.15,4.40,2
22.50,4.75,2
22.15,5.20,2
24.15,4.55,2
23.50,5.05,2
23.10,5.30,2
23.00,5.75,2
22.20,5.75,2
21.85,6.20,2
20.75,6.55,2
21.00,7.15,2
20.75,7.65,2
20.00,8.20,2
19.50,8.65,2
18.85,9.05,2
18.75,9.55,2
18.60,10.00,2
16.95,10.35,2
17.35,10.85,2
18.00,10.65,2
18.50,10.55,2
18.10,11.10,2
17.55,11.30,2
17.95,11.90,2
18.30,12.00,2
18.00,12.50,2
19.00,11.65,2
19.50,11.05,2
19.45,10.55,2
19.40,9.65,2
20.10,9.40,2
20.05,9.95,2
20.05,10.20,2
19.35,12.20,2
19.20,12.25,2
20.05,11.60,2
20.60,11.15,2
20.70,10.65,2
21.30,11.65,2
21.80,11.15,2
21.85,10.70,2
21.65,10.05,2
20.95,10.20,2
20.90,9.70,2
21.65,9.45,2
21.20,9.25,2
20.75,8.75,2
20.55,8.75,2
21.10,8.00,2
21.65,8.65,2
21.75,8.20,2
21.95,7.55,2
22.00,6.75,2
22.80,6.45,2
22.65,6.65,2
22.75,7.05,2
23.00,7.35,2
22.55,7.90,2
22.20,8.70,2
22.90,8.45,2
22.35,9.20,2
22.75,9.35,2
22.40,10.05,2
23.05,10.90,2
23.30,9.85,2
23.95,9.80,2
23.65,9.10,2
23.70,8.85,2
24.25,8.25,2
24.85,7.95,2
23.50,7.85,2
23.85,7.35,2
23.95,6.90,2
23.65,6.50,2
23.60,5.70,2
24.30,5.65,2
24.80,6.40,2
34.05,3.50,3
33.05,3.85,3
32.00,3.80,3
31.90,4.40,3
31.05,4.75,3
30.40,5.65,3
30.75,6.10,3
30.00,6.70,3
30.10,7.40,3
29.50,8.15,3
30.75,8.00,3
30.85,7.35,3
31.50,6.75,3
31.75,5.95,3
32.35,6.45,3
32.80,6.00,3
32.05,5.10,3
32.80,4.80,3
32.65,4.40,3
33.65,4.60,3
33.05,5.15,3
33.60,5.45,3
34.50,5.05,3
34.90,4.65,3
35.45,4.10,3
34.60,4.05,3
34.20,4.20,3
36.30,5.20,3
35.55,5.35,3
35.95,6.05,3
34.80,5.85,3
33.70,6.15,3
33.95,6.60,3
33.70,7.05,3
32.75,7.10,3
32.30,7.65,3
33.00,7.90,3
31.95,8.15,3
31.15,8.65,3
30.35,8.85,3
29.85,9.00,3
30.70,9.15,3
29.70,9.90,3
30.45,9.95,3
30.95,9.85,3
31.80,9.45,3
32.45,8.80,3
33.55,8.60,3
34.35,7.70,3
34.70,8.00,3
34.60,7.25,3
35.00,6.80,3
35.50,7.35,3
36.10,7.50,3
36.55,7.00,3
36.00,8.20,3
35.35,8.05,3
36.55,8.65,3
36.40,9.10,3
35.50,9.10,3
34.55,8.85,3
35.25,9.40,3
34.40,9.50,3
33.50,9.30,3
33.85,9.80,3
32.50,9.65,3
32.30,10.25,3
33.30,10.30,3
31.60,10.50,3
30.60,10.50,3
30.40,11.10,3
30.90,11.45,3
30.70,11.65,3
30.40,12.05,3
31.20,12.00,3
31.95,11.35,3
31.65,11.05,3
32.95,11.15,3
32.65,11.70,3
32.25,12.25,3
32.05,12.25,3
31.30,12.70,3
31.95,12.95,3
32.75,13.10,3
33.15,13.20,3
33.10,12.75,3
33.15,12.10,3
34.30,11.75,3
34.00,10.85,3
34.65,11.00,3
34.80,10.10,3
35.65,9.85,3
36.35,10.00,3
35.55,10.75,3
35.80,11.55,3
35.20,11.75,3
34.70,11.75,3
34.95,12.75,3
34.05,12.55,3
34.05,13.05,3
33.25,13.70,3
33.20,14.15,3
33.25,14.70,3
33.00,15.15,4
32.95,15.65,4
32.60,16.15,4
32.45,16.75,4
32.65,17.05,4
32.75,17.30,4
31.75,17.20,4
31.70,17.65,4
31.00,17.50,4
31.15,17.90,4
30.45,18.05,4
30.05,18.80,4
30.55,18.80,4
30.50,19.30,4
30.25,19.40,4
29.60,19.85,4
29.15,20.55,4
30.25,20.45,4
30.70,20.05,4
31.00,19.90,4
31.55,19.65,4
31.50,18.55,4
32.05,18.60,4
31.95,19.10,4
32.60,18.35,4
32.85,17.95,4
33.45,17.45,4
33.70,17.00,4
34.25,17.35,4
34.30,18.05,4
33.85,18.40,4
33.05,18.85,4
33.25,18.95,4
32.80,19.15,4
32.30,19.85,4
32.80,20.00,4
31.75,20.25,4
31.75,20.75,4
32.10,21.15,4
31.55,21.60,4
30.65,21.30,4
29.95,21.60,4
29.50,21.60,4
30.35,22.05,4
31.05,22.00,4
31.55,22.20,4
30.95,22.65,4
30.30,23.10,4
29.60,23.15,4
29.35,22.55,4
29.20,23.85,4
30.75,24.00,4
30.95,24.15,4
31.45,23.70,4
31.95,23.15,4
32.55,22.05,4
32.60,22.55,4
33.25,22.25,4
33.65,21.90,4
33.50,21.30,4
33.10,20.75,4
33.80,20.40,4
33.85,20.00,4
34.15,19.30,4
34.85,18.85,4
35.30,18.55,4
35.40,19.35,4
34.55,19.75,4
35.05,20.00,4
35.95,19.85,4
36.35,20.60,4
35.50,20.55,4
34.45,20.65,4
34.40,21.25,4
35.00,21.05,4
35.75,21.30,4
35.05,21.50,4
34.60,22.05,4
34.20,21.75,4
36.25,21.95,4
35.70,22.30,4
35.50,22.90,4
35.85,23.25,4
36.30,23.80,4
35.45,24.10,4
34.90,23.50,4
34.20,22.90,4
33.85,23.30,4
33.25,23.35,4
32.45,23.70,4
33.60,23.90,4
34.25,23.95,4
34.25,24.10,4
35.40,24.70,4
35.15,25.30,4
34.40,24.90,4
33.70,24.85,4
32.25,24.45,4
32.50,24.70,4
31.45,24.45,4
31.55,25.20,4
31.05,25.00,4
30.25,24.30,4
29.80,24.80,4
29.60,25.50,4
29.70,26.05,4
30.50,25.50,4
30.65,26.00,4
31.25,26.05,4
31.45,26.95,4
30.75,26.90,4
30.65,27.15,4
31.25,27.85,4
31.85,27.75,4
32.70,28.20,4
33.25,27.55,4
32.40,27.10,4
32.15,26.65,4
32.35,25.95,4
32.95,25.50,4
33.85,26.05,4
33.05,26.50,4
33.65,27.00,4
34.10,27.35,4
34.20,27.95,4
34.65,26.85,4
35.25,26.00,4
35.70,26.15,4
34.40,25.60,4
21.30,20.80,5
20.15,20.90,5
19.20,21.35,5
19.10,21.85,5
18.45,22.80,5
18.75,22.95,5
19.40,23.00,5
19.55,22.25,5
19.80,21.85,5
20.50,21.85,5
21.45,21.45,5
21.70,21.90,5
21.40,22.30,5
21.00,22.60,5
21.15,22.95,5
20.50,22.85,5
19.75,23.65,5
19.20,23.70,5
18.45,24.35,5
20.65,23.85,5
20.65,24.30,5
19.70,24.60,5
20.15,25.05,5
22.15,25.10,5
21.60,24.65,5
21.70,23.80,5
21.90,23.65,5
22.55,23.50,5
22.55,24.30,5
23.30,24.45,5
24.25,24.35,5
23.80,25.25,5
23.40,23.80,5
22.90,23.20,5
22.30,22.80,5
22.20,22.40,5
23.10,21.70,5
22.85,21.90,5
22.65,21.10,5
23.15,22.60,5
24.10,21.90,5
24.70,22.20,5
24.30,22.60,5
24.15,23.30,5
23.90,23.45,5
5.20,2.15,6
6.35,1.95,6
6.75,2.30,6
5.90,2.40,6
5.40,2.70,6
4.85,2.90,6
4.85,3.35,6
5.15,3.45,6
5.70,3.45,6
6.20,3.00,6
6.20,3.20,6
7.65,2.15,6
7.20,2.75,6
6.75,3.20,6
6.75,3.55,6
6.65,3.80,6
5.80,4.00,6
4.95,4.05,6
5.10,4.35,6
5.70,4.45,6
5.45,4.85,6
6.70,4.80,6
6.55,5.05,6
7.20,4.90,6
6.20,4.25,6
7.10,4.30,6
7.85,4.50,6
7.60,4.15,6
7.25,3.55,6
7.80,3.35,6
8.05,2.75,6
8.50,3.25,6
8.10,3.55,6
8.15,4.00,6
