15.550000,28.650000,0
14.900000,27.549999,0
14.450000,28.350000,0
14.150000,28.799999,0
13.750000,28.049999,0
13.350000,28.450001,0
13.000000,29.150000,0
13.450000,27.500000,0
13.600000,26.500000,0
12.800000,27.350000,0
12.400000,27.850000,0
12.300000,28.400000,0
12.200000,28.650000,0
13.400000,25.100000,0
12.950000,25.950001,0
12.900000,26.500000,0
11.850000,27.000000,0
11.350000,28.000000,0
11.150000,28.700001,0
11.250000,27.400000,0
10.750000,27.700001,0
10.500000,28.350000,0
9.650000,28.450001,0
10.250000,27.250000,0
10.750000,26.549999,0
11.700000,26.350000,0
11.600000,25.900000,0
11.900000,25.049999,0
12.600000,24.049999,0
11.900000,24.500000,0
11.100000,25.200001,0
10.550000,25.150000,0
10.050000,25.950001,0
9.350000,26.600000,0
9.300000,27.250000,0
9.200000,27.799999,0
7.500000,28.250000,0
8.550000,27.450001,0
8.500000,27.049999,0
8.050000,27.200001,0
7.850000,26.799999,0
7.300000,27.400000,0
6.800000,26.850000,0
7.000000,26.500000,0
7.550000,26.299999,0
8.550000,26.299999,0
9.000000,25.850000,0
8.600000,25.650000,0
9.400000,25.549999,0
8.450000,25.049999,0
8.850000,24.600000,0
9.650000,24.700001,0
10.550000,24.350000,0
11.050000,23.900000,0
10.550000,23.549999,0
9.450000,23.350000,0
9.200000,23.900000,0
8.350000,23.900000,0
7.350000,24.750000,0
7.400000,25.450001,0
6.600000,25.750000,0
6.100000,26.000000,0
5.800000,26.950001,0
5.650000,25.799999,0
5.300000,26.100000,0
6.400000,25.400000,0
5.400000,25.250000,0
5.350000,24.700001,0
4.800000,25.049999,0
4.200000,25.549999,0
6.400000,24.799999,0
6.550000,24.299999,0
7.400000,24.250000,0
5.450000,24.200001,0
4.300000,24.000000,0
4.000000,24.250000,0
3.350000,23.299999,0
4.850000,23.049999,0
4.300000,22.750000,0
5.850000,23.400000,0
5.900000,23.549999,0
7.550000,23.700001,0
6.850000,23.250000,0
7.650000,23.100000,0
6.950000,22.549999,0
6.100000,22.600000,0
5.500000,22.600000,0
4.700000,22.100000,0
3.800000,21.850000,0
4.650000,21.200001,0
4.150000,20.350000,0
5.300000,20.400000,0
5.600000,20.750000,0
5.800000,21.950001,0
6.400000,21.950001,0
6.550000,21.150000,0
7.450000,21.950001,0
7.400000,21.549999,0
7.750000,21.200001,0
7.650000,20.650000,0
6.950000,19.799999,0
6.600000,20.100000,0
6.050000,20.200001,0
5.400000,19.650000,0
5.350000,19.049999,0
5.800000,18.250000,0
6.300000,19.100000,0
7.000000,18.900000,0
7.150000,17.900000,0
7.350000,18.200001,0
8.200000,20.049999,0
8.300000,19.450001,0
8.300000,18.500000,0
8.750000,18.799999,0
9.050000,18.200001,0
9.350000,17.700001,0
8.900000,17.650000,0
8.450000,17.200001,0
10.050000,17.200001,0
10.400000,16.750000,0
8.600000,20.900000,0
8.650000,21.299999,0
8.650000,21.900000,0
8.650000,22.500000,0
8.950000,22.799999,0
9.950000,22.650000,0
8.950000,22.200001,0
9.650000,21.900000,0
10.550000,22.299999,0
10.900000,22.850000,0
11.350000,23.450001,0
12.050000,23.400000,0
12.300000,22.750000,0
11.700000,22.150000,0
11.150000,22.049999,0
10.850000,21.500000,0
10.850000,21.049999,0
9.600000,21.299999,0
9.850000,20.700001,0
9.350000,20.600000,0
9.250000,19.650000,0
9.950000,19.799999,0
10.700000,20.350000,0
11.300000,20.700001,0
12.350000,21.600000,0
13.100000,21.299999,0
12.850000,20.750000,0
12.000000,20.000000,0
11.000000,19.850000,0
10.350000,19.000000,0
9.900000,18.650000,0
10.600000,18.150000,0
11.400000,18.299999,0
11.400000,19.250000,0
12.350000,18.799999,0
12.800000,19.750000,0
12.150000,18.100000,0
11.050000,17.500000,0
11.950000,17.250000,0
12.250000,17.500000,0
13.050000,17.400000,0
13.750000,18.150000,0
13.500000,18.650000,0
13.650000,19.250000,0
14.000000,19.900000,0
15.200000,18.200001,0
15.500000,17.150000,0
13.900000,17.100000,0
13.750000,16.600000,0
12.150000,16.400000,0
7.800000,13.700000,1
8.850000,13.350000,1
9.000000,12.700000,1
9.700000,12.100000,1
8.050000,12.900000,1
7.700000,13.250000,1
6.800000,13.200000,1
6.600000,13.450000,1
6.200000,12.550000,1
5.400000,12.850000,1
5.700000,12.250000,1
5.200000,11.900000,1
5.150000,11.350000,1
5.850000,11.200000,1
6.100000,11.750000,1
7.000000,12.350000,1
7.050000,12.450000,1
7.900000,12.500000,1
8.550000,12.100000,1
7.850000,11.850000,1
7.100000,11.950000,1
6.900000,11.500000,1
6.850000,10.900000,1
6.400000,10.700000,1
5.900000,10.300000,1
6.400000,10.250000,1
7.050000,10.050000,1
7.350000,10.500000,1
7.650000,11.100000,1
8.100000,11.200000,1
8.800000,11.400000,1
8.300000,10.550000,1
9.000000,10.900000,1
9.350000,10.500000,1
10.150000,11.000000,2
10.400000,10.550000,2
10.900000,10.000000,2
11.550000,10.200000,2
11.750000,10.850000,2
10.100000,8.650000,2
11.050000,9.100000,2
11.850000,9.800000,2
12.850000,10.650000,2
12.900000,11.700000,2
13.600000,11.100000,2
14.050000,11.750000,2
14.500000,11.800000,2
14.300000,12.450000,2
17.000000,12.900000,2
15.800000,12.600000,2
15.850000,12.000000,2
16.700001,12.200000,2
16.250000,11.700000,2
15.550000,11.150000,2
14.800000,11.350000,2
14.450000,10.750000,2
13.750000,10.450000,2
12.800000,10.100000,2
13.150000,9.800000,2
12.450000,9.300000,2
11.800000,8.950000,2
11.100000,8.450000,2
10.350000,7.700000,2
10.100000,6.750000,2
11.300000,7.950000,2
12.350000,8.450000,2
13.100000,8.950000,2
13.200000,9.350000,2
14.100000,10.050000,2
11.500000,7.500000,2
11.350000,6.900000,2
11.950000,6.750000,2
12.400000,7.100000,2
12.250000,7.600000,2
12.950000,7.600000,2
13.450000,7.950000,2
13.350000,8.250000,2
13.750000,9.000000,2
14.300000,9.300000,2
14.850000,9.550000,2
15.100000,10.250000,2
15.450000,10.550000,2
16.350000,10.850000,2
16.750000,11.500000,2
16.250000,10.200000,2
15.400000,10.100000,2
15.450000,9.700000,2
15.150000,9.300000,2
15.250000,8.650000,2
15.550000,8.200000,2
14.250000,8.700000,2
14.250000,8.250000,2
15.050000,7.800000,2
14.300000,7.500000,2
13.550000,7.450000,2
14.300000,6.950000,2
13.950000,6.700000,2
13.050000,6.950000,2
13.050000,6.200000,2
11.550000,6.300000,2
10.800000,5.850000,2
10.600000,5.050000,2
11.350000,5.550000,2
12.150000,5.400000,2
12.400000,5.800000,2
12.800000,5.700000,2
13.650000,5.900000,2
13.900000,5.300000,2
13.100000,5.100000,2
12.550000,4.900000,2
11.500000,4.750000,2
11.350000,4.050000,2
12.400000,4.350000,2
11.750000,3.450000,2
12.650000,3.700000,2
13.400000,4.350000,2
13.900000,4.950000,2
12.750000,3.000000,2
13.550000,3.150000,2
13.700000,3.650000,2
14.100000,4.100000,2
14.650000,5.050000,2
14.350000,5.750000,2
14.500000,6.550000,2
15.150000,7.100000,2
13.600000,2.550000,2
14.450000,2.400000,2
14.600000,3.050000,2
15.000000,3.400000,2
15.250000,3.500000,2
14.700000,4.100000,2
14.700000,4.500000,2
15.250000,2.700000,2
15.650000,2.050000,2
15.950000,2.800000,2
16.100000,3.550000,2
15.900000,4.000000,2
15.600000,4.750000,2
15.550000,5.050000,2
15.350000,5.500000,2
15.150000,5.950000,2
15.500000,6.750000,2
15.700000,6.350000,2
16.200001,5.900000,2
16.350000,5.350000,2
16.200001,4.550000,2
16.549999,4.200000,2
16.950001,4.750000,2
17.049999,5.100000,2
17.299999,4.800000,2
17.299999,4.150000,2
17.600000,4.300000,2
17.049999,3.700000,2
17.250000,3.050000,2
16.650000,2.800000,2
16.549999,2.150000,2
17.200001,2.050000,2
18.150000,1.950000,2
18.049999,2.450000,2
18.150000,3.050000,2
18.600000,3.450000,2
18.400000,3.600000,2
18.850000,3.200000,2
19.100000,2.650000,2
19.450001,2.650000,2
19.000000,2.100000,2
19.900000,2.050000,2
20.450001,2.800000,2
19.799999,3.250000,2
19.450001,3.900000,2
18.650000,4.200000,2
18.400000,4.600000,2
18.650000,4.750000,2
18.750000,5.150000,2
19.100000,4.550000,2
17.900000,5.400000,2
17.650000,5.700000,2
17.049999,6.050000,2
17.400000,6.500000,2
16.600000,6.850000,2
15.700000,7.150000,2
15.750000,7.750000,2
16.600000,7.950000,2
20.400000,3.400000,2
20.700001,3.450000,2
21.150000,2.850000,2
21.750000,2.650000,2
22.000000,3.250000,2
22.200001,3.500000,2
21.450001,3.750000,2
21.100000,4.050000,2
20.150000,4.300000,2
20.799999,4.700000,2
20.700001,5.150000,2
19.750000,5.050000,2
19.850000,5.500000,2
20.400000,5.650000,2
20.549999,5.750000,2
18.700001,5.750000,2
19.250000,5.950000,2
18.400000,6.000000,2
18.450001,6.600000,2
17.650000,7.050000,2
16.700001,7.400000,2
18.650000,7.300000,2
18.049999,7.350000,2
17.850000,7.750000,2
17.500000,8.250000,2
17.150000,8.600000,2
17.049999,9.000000,2
16.400000,8.700000,2
16.049999,8.950000,2
16.049999,9.600000,2
16.500000,9.750000,2
17.250000,9.600000,2
17.600000,9.900000,2
17.799999,9.300000,2
18.000000,8.550000,2
18.799999,8.100000,2
18.799999,8.350000,2
19.400000,7.600000,2
19.250000,6.600000,2
20.049999,6.950000,2
19.799999,7.500000,2
20.049999,6.350000,2
21.150000,5.700000,2
21.650000,4.850000,2
22.150000,4.350000,2
23.049999,3.350000,2
23.049999,3.800000,2
23.150000,4.400000,2
22.500000,4.750000,2
22.150000,5.200000,2
24.150000,4.550000,2
23.500000,5.050000,2
23.100000,5.300000,2
23.000000,5.750000,2
22.200001,5.750000,2
21.850000,6.200000,2
20.750000,6.550000,2
21.000000,7.150000,2
20.750000,7.650000,2
20.000000,8.200000,2
19.500000,8.650000,2
18.850000,9.050000,2
18.750000,9.550000,2
18.600000,10.000000,2
16.950001,10.350000,2
17.350000,10.850000,2
18.000000,10.650000,2
18.500000,10.550000,2
18.100000,11.100000,2
17.549999,11.300000,2
17.950001,11.900000,2
18.299999,12.000000,2
18.000000,12.500000,2
19.000000,11.650000,2
19.500000,11.050000,2
19.450001,10.550000,2
19.400000,9.650000,2
20.100000,9.400000,2
20.049999,9.950000,2
20.049999,10.200000,2
19.350000,12.200000,2
19.200001,12.250000,2
20.049999,11.600000,2
20.600000,11.150000,2
20.700001,10.650000,2
21.299999,11.650000,2
21.799999,11.150000,2
21.850000,10.700000,2
21.650000,10.050000,2
20.950001,10.200000,2
20.900000,9.700000,2
21.650000,9.450000,2
21.200001,9.250000,2
20.750000,8.750000,2
20.549999,8.750000,2
21.100000,8.000000,2
21.650000,8.650000,2
21.750000,8.200000,2
21.950001,7.550000,2
22.000000,6.750000,2
22.799999,6.450000,2
22.650000,6.650000,2
22.750000,7.050000,2
23.000000,7.350000,2
22.549999,7.900000,2
22.200001,8.700000,2
22.900000,8.450000,2
22.350000,9.200000,2
22.750000,9.350000,2
22.400000,10.050000,2
23.049999,10.900000,2
23.299999,9.850000,2
23.950001,9.800000,2
23.650000,9.100000,2
23.700001,8.850000,2
24.250000,8.250000,2
24.850000,7.950000,2
23.500000,7.850000,2
23.850000,7.350000,2
23.950001,6.900000,2
23.650000,6.500000,2
23.600000,5.700000,2
24.299999,5.650000,2
24.799999,6.400000,2
34.049999,3.500000,3
33.049999,3.850000,3
32.000000,3.800000,3
31.900000,4.400000,3
31.049999,4.750000,3
30.400000,5.650000,3
30.750000,6.100000,3
30.000000,6.700000,3
30.100000,7.400000,3
29.500000,8.150000,3
30.750000,8.000000,3
30.850000,7.350000,3
31.500000,6.750000,3
31.750000,5.950000,3
32.349998,6.450000,3
32.799999,6.000000,3
32.049999,5.100000,3
32.799999,4.800000,3
32.650002,4.400000,3
33.650002,4.600000,3
33.049999,5.150000,3
33.599998,5.450000,3
34.500000,5.050000,3
34.900002,4.650000,3
35.450001,4.100000,3
34.599998,4.050000,3
34.200001,4.200000,3
36.299999,5.200000,3
35.549999,5.350000,3
35.950001,6.050000,3
34.799999,5.850000,3
33.700001,6.150000,3
33.950001,6.600000,3
33.700001,7.050000,3
32.750000,7.100000,3
32.299999,7.650000,3
33.000000,7.900000,3
31.950001,8.150000,3
31.150000,8.650000,3
30.350000,8.850000,3
29.850000,9.000000,3
30.700001,9.150000,3
29.700001,9.900000,3
30.450001,9.950000,3
30.950001,9.850000,3
31.799999,9.450000,3
32.450001,8.800000,3
33.549999,8.600000,3
34.349998,7.700000,3
34.700001,8.000000,3
34.599998,7.250000,3
35.000000,6.800000,3
35.500000,7.350000,3
36.099998,7.500000,3
36.549999,7.000000,3
36.000000,8.200000,3
35.349998,8.050000,3
36.549999,8.650000,3
36.400002,9.100000,3
35.500000,9.100000,3
34.549999,8.850000,3
35.250000,9.400000,3
34.400002,9.500000,3
33.500000,9.300000,3
33.849998,9.800000,3
32.500000,9.650000,3
32.299999,10.250000,3
33.299999,10.300000,3
31.600000,10.500000,3
30.600000,10.500000,3
30.400000,11.100000,3
30.900000,11.450000,3
30.700001,11.650000,3
30.400000,12.050000,3
31.200001,12.000000,3
31.950001,11.350000,3
31.650000,11.050000,3
32.950001,11.150000,3
32.650002,11.700000,3
32.250000,12.250000,3
32.049999,12.250000,3
31.299999,12.700000,3
31.950001,12.950000,3
32.750000,13.100000,3
33.150002,13.200000,3
33.099998,12.750000,3
33.150002,12.100000,3
34.299999,11.750000,3
34.000000,10.850000,3
34.650002,11.000000,3
34.799999,10.100000,3
35.650002,9.850000,3
36.349998,10.000000,3
35.549999,10.750000,3
35.799999,11.550000,3
35.200001,11.750000,3
34.700001,11.750000,3
34.950001,12.750000,3
34.049999,12.550000,3
34.049999,13.050000,3
33.250000,13.700000,3
33.200001,14.150000,3
33.250000,14.700000,3
33.000000,15.150000,4
32.950001,15.650000,4
32.599998,16.150000,4
32.450001,16.750000,4
32.650002,17.049999,4
32.750000,17.299999,4
31.750000,17.200001,4
31.700001,17.650000,4
31.000000,17.500000,4
31.150000,17.900000,4
30.450001,18.049999,4
30.049999,18.799999,4
30.549999,18.799999,4
30.500000,19.299999,4
30.250000,19.400000,4
29.600000,19.850000,4
29.150000,20.549999,4
30.250000,20.450001,4
30.700001,20.049999,4
31.000000,19.900000,4
31.549999,19.650000,4
31.500000,18.549999,4
32.049999,18.600000,4
31.950001,19.100000,4
32.599998,18.350000,4
32.849998,17.950001,4
33.450001,17.450001,4
33.700001,17.000000,4
34.250000,17.350000,4
34.299999,18.049999,4
33.849998,18.400000,4
33.049999,18.850000,4
33.250000,18.950001,4
32.799999,19.150000,4
32.299999,19.850000,4
32.799999,20.000000,4
31.750000,20.250000,4
31.750000,20.750000,4
32.099998,21.150000,4
31.549999,21.600000,4
30.650000,21.299999,4
29.950001,21.600000,4
29.500000,21.600000,4
30.350000,22.049999,4
31.049999,22.000000,4
31.549999,22.200001,4
30.950001,22.650000,4
30.299999,23.100000,4
29.600000,23.150000,4
29.350000,22.549999,4
29.200001,23.850000,4
30.750000,24.000000,4
30.950001,24.150000,4
31.450001,23.700001,4
31.950001,23.150000,4
32.549999,22.049999,4
32.599998,22.549999,4
33.250000,22.250000,4
33.650002,21.900000,4
33.500000,21.299999,4
33.099998,20.750000,4
33.799999,20.400000,4
33.849998,20.000000,4
34.150002,19.299999,4
34.849998,18.850000,4
35.299999,18.549999,4
35.400002,19.350000,4
34.549999,19.750000,4
35.049999,20.000000,4
35.950001,19.850000,4
36.349998,20.600000,4
